PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
  33.867    2051     5073.1     4239.9   0.514   0.573   0.409   0.565
  33.883    2052     5075.9     4239.5   0.500   0.581   0.390   0.566
  33.900    2053     5078.4     4239.0   0.502   0.571   0.375   0.553
  33.916    2054     5080.9     4238.6   0.509   0.543   0.341   0.517
  33.933    2055     5083.6     4238.1   0.518   0.558   0.394   0.548
  33.950    2056     5086.1     4237.4   0.527   0.527   0.394   0.530
  33.967    2057     5088.6     4236.8   0.522   0.555   0.401   0.549
  33.983    2058     5091.3     4236.3   0.519   0.573   0.420   0.568
  34.000    2059     5093.7     4235.8   0.521   0.540   0.381   0.532
  34.017    2060     5096.3     4235.2   0.527   0.559   0.423   0.559
  34.033    2061     5098.8     4234.7   0.517   0.585   0.434   0.581
  34.050    2062     5101.4     4234.2   0.519   0.568   0.411   0.561
  34.067    2063     5103.8     4233.8   0.514   0.543   0.361   0.526
  34.084    2064     5106.3     4233.4   0.516   0.519   0.347   0.504
  34.101    2065     5108.8     4232.9   0.513   0.537   0.349   0.516
  34.118    2066     5111.2     4232.4   0.520   0.545   0.384   0.536
  34.135    2067     5113.3     4232.1   0.501   0.514   0.268   0.460
  34.152    2068     5115.5     4231.7   0.511   0.530   0.331   0.503
  34.168    2069     5117.9     4231.3   0.508   0.549   0.348   0.525
  34.185    2070     5120.3     4230.9   0.507   0.528   0.315   0.494
  34.201    2071     5123.0     4230.3   0.534   0.531   0.413   0.541
  34.218    2072     5125.3     4229.7   0.515   0.529   0.347   0.510
  34.235    2073     5127.7     4229.2   0.516   0.552   0.380   0.539
  34.252    2074     5130.0     4228.8   0.514   0.516   0.333   0.496
  34.269    2075     5132.4     4228.3   0.525   0.541   0.396   0.538
  34.286    2076     5134.8     4227.8   0.501   0.584   0.400   0.572
  34.303    2077     5137.0     4227.3   0.506   0.540   0.326   0.508
  34.320    2078     5139.3     4227.0   0.512   0.551   0.365   0.533
  34.336    2079     5141.6     4226.5   0.506   0.559   0.361   0.538
  34.353    2080     5144.1     4226.0   0.519   0.586   0.441   0.583
  34.370    2081     5146.4     4225.8   0.493   0.557   0.321   0.521
  34.387    2082     5148.8     4225.4   0.512   0.557   0.375   0.541
  34.403    2083     5151.2     4224.9   0.520   0.560   0.401   0.552
  34.420    2084     5153.6     4224.3   0.521   0.548   0.389   0.540
  34.436    2085     5155.8     4223.9   0.504   0.555   0.346   0.529
  34.453    2086     5157.9     4223.5   0.511   0.522   0.323   0.495
  34.470    2087     5160.2     4223.0   0.508   0.527   0.315   0.494
  34.487    2088     5162.5     4222.6   0.498   0.554   0.327   0.521
  34.503    2089     5164.8     4222.2   0.504   0.540   0.319   0.505
  34.520    2090     5166.9     4221.8   0.499   0.520   0.265   0.463
  34.537    2091     5169.1     4221.4   0.503   0.531   0.300   0.490
  34.554    2092     5171.3     4221.1   0.500   0.552   0.327   0.518
  34.571    2093     5173.3     4220.8   0.497   0.532   0.277   0.479
  34.588    2094     5175.3     4220.5   0.491   0.526   0.243   0.458
  34.605    2095     5177.5     4220.1   0.502   0.556   0.344   0.529
  34.623    2096     5179.8     4219.7   0.505   0.539   0.322   0.506
  34.639    2097     5181.8     4219.6   0.486   0.513   0.191   0.418
  34.655    2098     5184.3     4219.4   0.502   0.531   0.297   0.488
  34.673    2099     5186.5     4219.0   0.502   0.532   0.298   0.490
  34.690    2100     5188.7     4218.6   0.501   0.557   0.343   0.529
  34.709    2101     5190.7     4218.2   0.500   0.524   0.274   0.471
  34.725    2102     5193.0     4217.8   0.503   0.556   0.346   0.529
  34.742    2103     5195.2     4217.2   0.509   0.548   0.350   0.524
  34.757    2104     5197.3     4216.8   0.503   0.532   0.300   0.490
  34.775    2105     5199.2     4216.7   0.485   0.517   0.199   0.427
  34.791    2106     5201.5     4216.4   0.496   0.548   0.308   0.508
  34.809    2107     5203.6     4215.9   0.500   0.559   0.342   0.530
  34.826    2108     5205.7     4215.4   0.510   0.532   0.328   0.503
  34.843    2109     5207.8     4215.0   0.496   0.550   0.312   0.511
  34.860    2110     5209.9     4214.5   0.512   0.550   0.361   0.530
  34.877    2111     5211.9     4214.0   0.521   0.505   0.297   0.480
  34.892    2112     5213.9     4213.5   0.506   0.526   0.307   0.489
  34.909    2113     5215.9     4213.0   0.504   0.542   0.323   0.509
  34.927    2114     5218.0     4212.6   0.488   0.559   0.313   0.520
  34.943    2115     5220.0     4212.2   0.495   0.541   0.291   0.494
  34.959    2116     5222.1     4211.9   0.490   0.533   0.255   0.470
  34.976    2117     5223.9     4211.5   0.495   0.519   0.245   0.453
  34.993    2118     5226.0     4210.9   0.509   0.558   0.367   0.539
  35.010    2119     5228.0     4210.5   0.493   0.533   0.266   0.475
  35.028    2120     5230.2     4210.0   0.520   0.512   0.326   0.494
  35.044    2121     5232.3     4209.8   0.496   0.504   0.232   0.433
  35.060    2122     5234.3     4209.4   0.499   0.504   0.250   0.444
  35.077    2123     5236.3     4208.9   0.508   0.526   0.315   0.493
  35.094    2124     5238.2     4208.7   0.489   0.513   0.208   0.427
  35.111    2125     5240.3     4208.5   0.503   0.527   0.295   0.483
  35.129    2126     5242.3     4208.2   0.491   0.547   0.290   0.499
  35.145    2127     5244.4     4207.8   0.510   0.512   0.311   0.482
  35.163    2128     5246.7     4207.7   0.496   0.526   0.263   0.468
  35.178    2129     5248.7     4207.6   0.488   0.508   0.194   0.415
  35.195    2130     5250.9     4207.2   0.513   0.543   0.355   0.523
  35.212    2131     5253.2     4206.8   0.508   0.552   0.352   0.528
  35.229    2132     5255.5     4206.4   0.511   0.550   0.361   0.530
  35.246    2133     5257.9     4206.2   0.482   0.564   0.309   0.524
  35.264    2134     5260.0     4206.0   0.496   0.557   0.327   0.523
  35.280    2135     5262.5     4205.5   0.520   0.573   0.422   0.568
  35.297    2136     5264.8     4205.4   0.501   0.535   0.301   0.493
  35.315    2137     5267.2     4205.1   0.503   0.551   0.335   0.521
  35.330    2138     5269.7     4204.9   0.503   0.551   0.335   0.521
  35.348    2139     5272.2     4204.8   0.499   0.549   0.321   0.514
  35.364    2140     5276.0     4205.1   0.399   0.597   0.469   0.608
  35.381    2141     5278.6     4205.0   0.501   0.528   0.287   0.481
  35.397    2142     5281.0     4205.0   0.502   0.528   0.291   0.483
  35.415    2143     5283.6     4205.0   0.498   0.510   0.247   0.446
  35.431    2144     5285.8     4204.9   0.492   0.494   0.204   0.409
  35.448    2145     5288.0     4204.8   0.495   0.522   0.251   0.458
  35.465    2146     5290.4     4204.7   0.501   0.527   0.283   0.478
  35.481    2147     5292.7     4204.7   0.498   0.525   0.268   0.469
  35.498    2148     5295.1     4204.6   0.522   0.504   0.294   0.480
  35.515    2149     5297.4     4204.7   0.488   0.510   0.195   0.418
  35.532    2150     5299.9     4204.8   0.494   0.520   0.245   0.453
  35.549    2151     5302.2     4204.9   0.479   0.534   0.219   0.455
  35.566    2152     5304.6     4205.0   0.486   0.533   0.238   0.462
  35.583    2153     5306.9     4204.9   0.498   0.506   0.247   0.443
  35.600    2154     5309.2     4205.1   0.487   0.506   0.184   0.408
  35.616    2155     5311.6     4205.1   0.497   0.542   0.297   0.497
  35.633    2156     5313.9     4205.1   0.493   0.522   0.244   0.455
  35.650    2157     5316.2     4205.1   0.508   0.496   0.238   0.440
  35.669    2158     5318.7     4205.2   0.499   0.527   0.279   0.476
  35.685    2159     5321.3     4205.1   0.501   0.554   0.337   0.525
  35.702    2160     5324.1     4205.2   0.499   0.550   0.321   0.514
  35.719    2161     5326.5     4205.5   0.488   0.504   0.185   0.407
  35.736    2162     5328.9     4205.4   0.493   0.529   0.259   0.468
  35.752    2163     5331.3     4205.5   0.492   0.543   0.284   0.492
  35.769    2164     5334.0     4205.5   0.507   0.508   0.299   0.473
  35.787    2165     5336.6     4205.5   0.498   0.542   0.302   0.499
  35.803    2166     5339.2     4205.5   0.510   0.516   0.315   0.486
  35.820    2167     5341.7     4205.4   0.505   0.545   0.331   0.514
  35.837    2168     5344.1     4205.5   0.500   0.527   0.284   0.479
  35.854    2169     5346.7     4205.3   0.545   0.511   0.350   0.522
  35.871    2170     5349.0     4205.2   0.497   0.527   0.267   0.470
  35.888    2171     5351.6     4205.0   0.513   0.536   0.347   0.515
  35.907    2172     5354.3     4204.8   0.510   0.543   0.346   0.520
  35.923    2173     5356.8     4204.8   0.510   0.533   0.330   0.505
  35.939    2174     5359.2     4204.5   0.521   0.512   0.329   0.497
  35.956    2175     5361.7     4204.2   0.513   0.506   0.293   0.473
  35.973    2176     5363.9     4203.9   0.543   0.507   0.334   0.514
  35.990    2177     5366.2     4203.6   0.546   0.500   0.315   0.508
  36.007    2178     5369.9     4203.7   0.390   0.572   0.493   0.587
  36.024    2179     5372.3     4203.5   0.518   0.507   0.303   0.482
  36.040    2180     5374.6     4203.4   0.511   0.504   0.284   0.467
  36.057    2181     5377.0     4202.9   0.565   0.513   0.391   0.553
  36.074    2182     5379.5     4202.5   0.550   0.511   0.359   0.530
  36.091    2183     5382.2     4201.9   0.579   0.520   0.433   0.576
  36.108    2184     5384.5     4201.3   0.559   0.534   0.441   0.565
  36.125    2185     5386.7     4200.9   0.521   0.520   0.363   0.513
  36.142    2186     5389.4     4200.3   0.608   0.539   0.513   0.611
  36.159    2187     5392.0     4199.7   0.544   0.539   0.445   0.558
  36.175    2188     5394.6     4198.9   0.598   0.542   0.504   0.603
  36.192    2189     5397.2     4198.2   0.581   0.532   0.463   0.585
  36.209    2190     5399.4     4197.7   0.572   0.519   0.418   0.567
  36.228    2191     5402.6     4197.8   0.351   0.542   0.496   0.567
  36.246    2192     5404.9     4197.2   0.584   0.516   0.431   0.579
  36.262    2193     5407.7     4196.7   0.596   0.538   0.495   0.601
  36.279    2194     5410.2     4196.3   0.554   0.525   0.411   0.552
  36.295    2195     5412.5     4196.1   0.526   0.524   0.383   0.525
  36.312    2196     5415.2     4195.7   0.559   0.512   0.379   0.544
  36.329    2197     5417.6     4195.5   0.523   0.540   0.389   0.535
  36.346    2198     5420.2     4195.0   0.580   0.510   0.412   0.572
  36.363    2199     5423.2     4194.9   0.514   0.575   0.411   0.567
  36.380    2200     5426.1     4194.8   0.523   0.549   0.398   0.544
  36.397    2201     5428.7     4194.5   0.530   0.518   0.359   0.516
  36.414    2202     5431.0     4194.4   0.512   0.521   0.330   0.497
  36.430    2203     5433.7     4194.3   0.517   0.529   0.355   0.514
  36.447    2204     5436.7     4194.1   0.529   0.561   0.430   0.563
  36.464    2205     5439.6     4193.9   0.532   0.565   0.444   0.570
  36.481    2206     5442.3     4193.8   0.518   0.527   0.361   0.515
  36.498    2207     5444.5     4193.4   0.529   0.531   0.405   0.536
  36.515    2208     5447.1     4192.9   0.554   0.547   0.475   0.571
  36.532    2209     5449.5     4192.8   0.517   0.524   0.353   0.510
  36.549    2210     5452.0     4192.6   0.536   0.509   0.332   0.508
  36.566    2211     5454.6     4192.3   0.548   0.526   0.406   0.546
  36.582    2212     5457.5     4192.0   0.567   0.529   0.436   0.568
  36.599    2213     5460.3     4191.5   0.550   0.549   0.479   0.570
  36.616    2214     5462.8     4191.4   0.515   0.548   0.372   0.534
  36.633    2215     5465.4     4191.0   0.533   0.545   0.428   0.553
  36.650    2216     5468.4     4190.6   0.596   0.535   0.489   0.600
  36.667    2217     5471.2     4190.2   0.547   0.539   0.448   0.560
  36.684    2218     5474.0     4189.8   0.544   0.557   0.469   0.571
  36.701    2219     5476.8     4189.5   0.549   0.534   0.433   0.556
  36.717    2220     5479.5     4189.4   0.555   0.530   0.426   0.557
  36.734    2221     5482.2     4189.2   0.529   0.527   0.396   0.532
  36.751    2222     5485.0     4188.9   0.534   0.535   0.424   0.546
  36.768    2223     5487.6     4188.7   0.527   0.529   0.397   0.532
  36.785    2224     5490.3     4188.3   0.543   0.558   0.465   0.571
  36.802    2225     5493.2     4187.9   0.556   0.546   0.474   0.572
  36.819    2226     5496.0     4187.5   0.567   0.540   0.465   0.576
  36.836    2227     5498.8     4187.0   0.545   0.561   0.475   0.575
  36.852    2228     5501.4     4186.9   0.532   0.544   0.423   0.550
  36.869    2229     5504.1     4186.6   0.556   0.543   0.464   0.569
  36.886    2230     5506.6     4186.3   0.561   0.524   0.416   0.558
  36.903    2231     5509.0     4185.8   0.582   0.572   0.550   0.595
  36.920    2232     5511.7     4185.5   0.541   0.579   0.481   0.587
  36.937    2233     5514.1     4185.3   0.540   0.537   0.436   0.553
  36.954    2234     5516.4     4184.9   0.580   0.549   0.501   0.591
  36.971    2235     5519.0     4184.6   0.553   0.545   0.470   0.569
  36.988    2236     5521.4     4184.5   0.544   0.527   0.406   0.544
  37.004    2237     5523.7     4184.2   0.545   0.513   0.358   0.526
  37.021    2238     5526.1     4184.1   0.524   0.489   0.229   0.448
  37.038    2239     5528.3     4184.2   0.499   0.484   0.157   0.386
  37.055    2240     5530.6     4184.0   0.518   0.492   0.230   0.444
  37.072    2241     5533.0     4183.7   0.540   0.490   0.271   0.485
  37.089    2242     5535.5     4183.2   0.560   0.502   0.351   0.535
  37.106    2243     5537.8     4183.0   0.520   0.511   0.324   0.493
  37.123    2244     5540.3     4182.6   0.560   0.504   0.355   0.536
  37.139    2245     5542.4     4182.1   0.558   0.509   0.367   0.539
  37.156    2246     5544.8     4181.7   0.554   0.501   0.335   0.524
  37.173    2247     5547.3     4181.4   0.515   0.515   0.338   0.498
  37.190    2248     5549.6     4181.2   0.525   0.506   0.307   0.488
  37.207    2249     5552.0     4181.0   0.514   0.510   0.316   0.485
  37.224    2250     5554.5     4180.7   0.533   0.515   0.353   0.515
  37.241    2251     5556.8     4180.5   0.502   0.503   0.266   0.452
  37.258    2252     5559.2     4180.3   0.545   0.513   0.359   0.526
  37.274    2253     5561.7     4180.2   0.537   0.499   0.296   0.492
  37.290    2254     5564.0     4179.8   0.558   0.513   0.379   0.543
  37.307    2255     5566.2     4179.4   0.529   0.520   0.366   0.519
  37.324    2256     5568.4     4179.1   0.519   0.506   0.301   0.481
  37.341    2257     5570.9     4178.6   0.570   0.515   0.404   0.561
  37.358    2258     5573.3     4178.3   0.546   0.515   0.368   0.530
  37.375    2259     5575.5     4178.2   0.514   0.501   0.268   0.460
  37.393    2260     5577.6     4177.9   0.533   0.503   0.303   0.492
  37.409    2261     5579.8     4177.6   0.535   0.507   0.321   0.503
  37.426    2262     5581.8     4177.4   0.507   0.503   0.274   0.459
  37.442    2263     5584.1     4177.0   0.562   0.503   0.357   0.539
  37.459    2264     5586.1     4176.7   0.516   0.504   0.286   0.471
  37.476    2265     5588.2     4176.3   0.552   0.501   0.332   0.521
  37.493    2266     5590.3     4176.1   0.512   0.513   0.324   0.490
  37.510    2267     5592.5     4175.9   0.530   0.502   0.296   0.487
  37.526    2268     5594.7     4175.6   0.535   0.508   0.325   0.504
  37.543    2269     5596.9     4175.4   0.519   0.501   0.275   0.468
  37.561    2270     5599.0     4175.3   0.518   0.499   0.266   0.462
  37.577    2271     5601.0     4174.9   0.515   0.517   0.338   0.499
  37.594    2272     5603.1     4174.7   0.509   0.504   0.279   0.463
  37.610    2273     5605.2     4174.5   0.513   0.525   0.336   0.502
  37.627    2274     5607.3     4174.4   0.504   0.511   0.279   0.464
  37.644    2275     5609.1     4174.3   0.492   0.495   0.201   0.409
  37.661    2276     5611.0     4174.0   0.529   0.494   0.258   0.467
  37.678    2277     5612.8     4173.8   0.502   0.502   0.267   0.452
  37.695    2278     5614.6     4173.5   0.529   0.502   0.292   0.484
  37.712    2279     5616.5     4173.2   0.509   0.501   0.267   0.457
  37.728    2280     5618.4     4173.0   0.534   0.494   0.271   0.478
  37.745    2281     5620.4     4172.6   0.545   0.513   0.359   0.526
  37.762    2282     5622.4     4172.5   0.504   0.533   0.308   0.495
  37.779    2283     5624.3     4172.3   0.515   0.507   0.298   0.477
  37.795    2284     5626.3     4172.1   0.525   0.501   0.284   0.477
  37.812    2285     5628.2     4171.7   0.518   0.511   0.322   0.491
  37.829    2286     5629.7     4171.7   0.490   0.487   0.168   0.385
  37.846    2287     5631.9     4171.3   0.530   0.511   0.332   0.504
  37.862    2288     5633.6     4171.2   0.499   0.493   0.209   0.416
  37.879    2289     5635.3     4171.0   0.516   0.500   0.265   0.460
  37.896    2290     5638.2     4171.3   0.368   0.593   0.446   0.607
  37.913    2291     5640.0     4171.1   0.508   0.498   0.249   0.446
  37.930    2292     5641.6     4170.9   0.513   0.498   0.252   0.451
  37.947    2293     5643.3     4170.8   0.493   0.496   0.212   0.416
  37.963    2294     5645.2     4170.5   0.513   0.516   0.327   0.493
  37.979    2295     5646.7     4170.4   0.493   0.502   0.213   0.420
  37.996    2296     5648.5     4170.2   0.514   0.495   0.241   0.446
  38.013    2297     5650.3     4170.0   0.513   0.503   0.278   0.465
  38.029    2298     5651.7     4169.7   0.507   0.497   0.241   0.440
  38.046    2299     5653.5     4169.3   0.537   0.504   0.312   0.500
  38.064    2300     5654.9     4169.1   0.504   0.494   0.219   0.425
  38.080    2301     5656.5     4169.1   0.491   0.501   0.202   0.413
  38.099    2302     5658.3     4169.0   0.498   0.499   0.243   0.436
  38.115    2303     5659.9     4168.8   0.519   0.492   0.231   0.445
  38.132    2304     5661.5     4168.6   0.505   0.497   0.238   0.438
  38.148    2305     5663.1     4168.3   0.536   0.487   0.251   0.472
  38.165    2306     5664.7     4168.1   0.525   0.521   0.369   0.518
  38.182    2307     5666.3     4167.8   0.517   0.509   0.312   0.486
  38.199    2308     5667.9     4167.5   0.516   0.499   0.259   0.457
  38.218    2309     5669.8     4167.3   0.516   0.504   0.286   0.471
  38.234    2310     5671.4     4167.2   0.509   0.483   0.172   0.404
  38.251    2311     5673.0     4167.1   0.519   0.488   0.217   0.438
  38.269    2312     5674.9     4166.6   0.557   0.503   0.348   0.531
  38.289    2313     5676.7     4166.4   0.535   0.501   0.297   0.491
  38.308    2314     5678.7     4166.0   0.535   0.503   0.306   0.496
  38.326    2315     5680.4     4165.8   0.541   0.481   0.245   0.474
  38.345    2316     5682.0     4165.6   0.540   0.481   0.243   0.473
  38.367    2317     5683.7     4165.4   0.540   0.481   0.242   0.473
  38.383    2318     5685.3     4165.2   0.505   0.538   0.320   0.504
  38.405    2319     5687.5     4165.4   0.310   0.556   0.445   0.586
  38.421    2320     5688.8     4165.3   0.505   0.489   0.196   0.414
  38.438    2321     5690.4     4164.8   0.533   0.513   0.342   0.510
  38.455    2322     5691.9     4164.7   0.497   0.497   0.234   0.430
  38.472    2323     5693.7     4164.1   0.555   0.506   0.355   0.533
  38.488    2324     5695.0     4164.0   0.494   0.489   0.186   0.399
  38.507    2325     5696.5     4163.6   0.533   0.503   0.305   0.494
  38.523    2326     5698.1     4163.2   0.550   0.500   0.324   0.516
  38.540    2327     5699.5     4162.8   0.513   0.515   0.331   0.494
  38.556    2328     5700.8     4162.7   0.483   0.490   0.141   0.368
  38.573    2329     5702.2     4162.5   0.522   0.493   0.243   0.454
  38.590    2330     5703.7     4162.2   0.510   0.522   0.320   0.493
  38.607    2331     5705.4     4161.9   0.518   0.506   0.297   0.479
  38.624    2332     5706.6     4161.8   0.479   0.502   0.136   0.377
  38.641    2333     5708.1     4161.7   0.518   0.491   0.225   0.441
  38.658    2334     5709.5     4161.5   0.494   0.497   0.218   0.420
  38.675    2335     5710.9     4161.2   0.517   0.499   0.262   0.459
  38.692    2336     5712.5     4161.0   0.532   0.495   0.272   0.477
  38.708    2337     5713.7     4160.8   0.489   0.516   0.215   0.433
  38.725    2338     5715.3     4160.5   0.536   0.490   0.260   0.475
  38.742    2339     5716.7     4160.2   0.504   0.530   0.304   0.491
  38.759    2340     5717.9     4159.9   0.495   0.495   0.222   0.421
  38.776    2341     5719.3     4159.7   0.513   0.502   0.274   0.463
  38.793    2342     5720.8     4159.3   0.505   0.520   0.297   0.480
  38.810    2343     5722.1     4159.2   0.494   0.509   0.226   0.434
  38.827    2344     5723.5     4158.9   0.517   0.497   0.250   0.453
  38.843    2345     5724.9     4158.7   0.492   0.493   0.205   0.410
  38.860    2346     5726.2     4158.6   0.505   0.495   0.228   0.432
  38.877    2347     5727.5     4158.4   0.490   0.538   0.266   0.480
  38.894    2348     5728.9     4158.1   0.501   0.512   0.266   0.458
  38.911    2349     5729.9     4157.9   0.491   0.492   0.197   0.405
  38.928    2350     5731.1     4157.6   0.495   0.545   0.297   0.500
  38.946    2351     5732.5     4157.2   0.514   0.515   0.335   0.496
  38.963    2352     5733.6     4156.9   0.505   0.496   0.237   0.437
  38.979    2353     5735.0     4156.6   0.501   0.503   0.260   0.448
  38.996    2354     5736.0     4156.2   0.542   0.463   0.201   0.460
  39.013    2355     5737.4     4155.9   0.506   0.536   0.322   0.503
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2355 frames. Log → realtime_log.csv
