PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=6263.9  y=780.7
  16.196     985     4237.4      748.4   0.000   0.000   0.000   0.000    0.110
  16.214     986     4233.8      748.5   0.001   0.001   0.000   0.000    0.152
  16.231     987     4230.9      749.0   0.000   0.000   0.000   0.000    0.113
  16.247     988     4227.6      749.1   0.002   0.002   0.000   0.000    0.120
  16.264     989     4224.0      749.3   0.000   0.000   0.000   0.000    0.097
  16.283     990     4220.3      749.3   0.072   0.072   0.000   0.000    0.095
  16.299     991     4217.5      749.5   0.000   0.000   0.000   0.000    0.097
  16.316     992     4213.7      749.2   0.000   0.000   0.000   0.000    0.093
  16.334     993     4210.0      749.0   0.000   0.000   0.000   0.000    0.095
  16.351     994     4206.7      748.8   0.000   0.000   0.000   0.000    0.114
  16.369     995     4203.2      748.7   0.000   0.000   0.000   0.000    0.106
  16.387     996     4199.6      748.5   0.000   0.000   0.000   0.000    0.104
  16.403     997     4196.3      748.0   0.000   0.000   0.000   0.000    0.109
  16.422     998     4192.8      747.6   0.000   0.000   0.000   0.000    0.117
  16.439     999     4189.2      747.2   0.000   0.000   0.000   0.000    0.107
  16.456    1000     4185.9      746.6   0.000   0.000   0.000   0.000    0.109
  16.473    1001     4182.4      745.8   0.000   0.000   0.000   0.000    0.097
  16.489    1002     4178.7      745.2   0.000   0.000   0.000   0.000    0.092
  16.508    1003     4175.4      744.9   0.000   0.000   0.000   0.000    0.093
  16.524    1004     4172.3      744.5   0.000   0.000   0.000   0.000    0.092
  16.541    1005     4169.2      744.2   0.000   0.000   0.000   0.000    0.098
  16.558    1006     4166.5      744.0   0.000   0.000   0.000   0.000    0.108
  16.576    1007     4163.7      743.9   0.000   0.000   0.000   0.000    0.103
  16.594    1008     4160.9      743.7   0.000   0.000   0.000   0.000    0.108
  16.610    1009     4158.2      743.9   0.000   0.000   0.000   0.000    0.123
  16.627    1010     4155.2      743.8   0.000   0.000   0.000   0.000    0.104
  16.646    1011     4152.8      743.9   0.000   0.000   0.000   0.000    0.104
  16.662    1012     4150.1      744.1   0.000   0.000   0.000   0.000    0.119
  16.679    1013     4146.4      742.5   0.000   0.000   0.000   0.000    0.105
  16.696    1014     4143.6      742.3   0.000   0.000   0.000   0.000    0.108
  16.714    1015     4140.7      742.1   0.000   0.000   0.000   0.000    0.104
  16.734    1016     4137.9      742.0   0.000   0.000   0.000   0.000    0.103
  16.750    1017     4135.5      741.9   0.000   0.000   0.000   0.000    0.100
  16.767    1018     4133.0      742.1   0.000   0.000   0.000   0.000    0.127
  16.784    1019     4129.5      740.6   0.000   0.000   0.000   0.000    0.099
  16.804    1020     4126.7      739.3   0.000   0.000   0.000   0.000    0.097
  16.820    1021     4123.9      739.4   0.000   0.000   0.000   0.000    0.092
  16.837    1022     4121.3      739.4   0.000   0.000   0.000   0.000    0.092
  16.854    1023     4117.9      738.2   0.000   0.000   0.006   0.006    0.111
  16.871    1024     4115.2      737.8   0.000   0.000   0.000   0.000    0.106
  16.890    1025     4113.2      737.7   0.000   0.000   0.000   0.000    0.114
  16.907    1026     4110.7      737.7   0.000   0.000   0.000   0.000    0.105
  16.924    1027     4107.6      737.1   0.000   0.000   0.000   0.000    0.100
  16.941    1028     4104.0      735.5   0.000   0.000   0.000   0.000    0.106
  16.957    1029     4100.4      733.9   0.000   0.000   0.000   0.000    0.098
  16.975    1030     4097.2      732.2   0.000   0.000   0.000   0.000    0.090
  16.993    1031     4094.0      730.6   0.006   0.006   0.000   0.000    0.090
  17.011    1032     4090.7      728.9   0.000   0.000   0.000   0.000    0.090
  17.027    1033     4087.6      727.3   0.000   0.000   0.000   0.000    0.093
  17.044    1034     4085.8      725.9   0.000   0.000   0.000   0.000    0.099
  17.061    1035     4083.3      724.2   0.000   0.000   0.000   0.000    0.104
  17.079    1036     4080.7      722.7   0.000   0.000   0.000   0.000    0.102
  17.095    1037     4077.9      721.3   0.000   0.000   0.000   0.000    0.107
  17.112    1038     4074.6      719.7   0.000   0.000   0.000   0.000    0.100
  17.129    1039     4071.7      718.0   0.000   0.000   0.000   0.000    0.105
  17.148    1040     4068.9      716.4   0.000   0.000   0.000   0.000    0.105
  17.163    1041     4066.0      714.6   0.000   0.000   0.000   0.000    0.102
  17.180    1042     4063.3      713.0   0.000   0.000   0.000   0.000    0.100
  17.197    1043     4060.7      711.6   0.000   0.000   0.087   0.087    0.105
  17.214    1044     4058.3      710.8   0.000   0.000   0.000   0.000    0.102
  17.231    1045     4055.5      708.9   0.000   0.000   0.000   0.000    0.104
  17.248    1046     4052.4      708.6   0.000   0.000   0.000   0.000    0.120
  17.265    1047     4049.7      708.1   0.000   0.000   0.000   0.000    0.096
  17.284    1048     4046.8      707.5   0.000   0.000   0.000   0.000    0.133
  17.300    1049     4043.4      707.0   0.000   0.000   0.000   0.000    0.101
  17.317    1050     4040.3      706.3   0.000   0.000   0.000   0.000    0.106
  17.335    1051     4037.3      705.6   0.000   0.000   0.000   0.000    0.094
  17.352    1052     4034.3      704.7   0.000   0.000   0.000   0.000    0.150
  17.369    1053     4031.6      703.6   0.000   0.000   0.000   0.000    0.123
  17.386    1054     4027.9      699.3   0.000   0.000   0.000   0.000    0.113
  17.405    1055     4026.4      699.5   0.000   0.000   0.000   0.000    0.107
  17.421    1056     4024.1      699.6   0.000   0.299   0.299   0.000    0.111
  17.438    1057     4021.9      698.9   0.000   0.000   0.000   0.000    0.115
  17.454    1058     4019.3      698.8   0.000   0.000   0.000   0.000    0.103
  17.473    1059     4017.0      698.4   0.000   0.000   0.000   0.000    0.093
  17.491    1060     4014.5      697.6   0.000   0.000   0.000   0.000    0.092
  17.509    1061     4011.4      696.9   0.000   0.000   0.000   0.000    0.094
  17.525    1062     4008.7      695.8   0.000   0.000   0.000   0.000    0.089
  17.542    1063     4006.0      694.8   0.000   0.000   0.000   0.000    0.090
  17.560    1064     4003.3      693.8   0.000   0.000   0.000   0.000    0.109
  17.578    1065     4000.6      692.6   0.000   0.000   0.000   0.000    0.101
  17.594    1066     3998.0      692.0   0.000   0.001   0.001   0.000    0.103
  17.611    1067     3995.5      691.3   0.000   0.000   0.000   0.000    0.112
  17.628    1068     3993.0      690.2   0.000   0.000   0.000   0.000    0.103
  17.647    1069     3990.2      689.3   0.000   0.000   0.000   0.000    0.106
  17.663    1070     3987.3      688.5   0.000   0.000   0.000   0.000    0.125
  17.681    1071     3984.5      687.9   0.000   0.000   0.000   0.000    0.109
  17.697    1072     3981.6      686.8   0.000   0.000   0.000   0.000    0.109
  17.714    1073     3978.7      685.9   0.000   0.000   0.000   0.000    0.104
  17.731    1074     3975.6      685.4   0.000   0.000   0.000   0.000    0.104
  17.748    1075     3972.9      684.7   0.000   0.000   0.000   0.000    0.101
  17.767    1076     3969.8      684.1   0.000   0.000   0.000   0.000    0.095
  17.784    1077     3966.7      683.3   0.000   0.000   0.000   0.000    0.094
  17.801    1078     3963.7      682.5   0.000   0.000   0.000   0.000    0.102
  17.817    1079     3960.4      681.6   0.000   0.000   0.000   0.000    0.094
  17.835    1080     3957.4      680.6   0.000   0.000   0.000   0.000    0.094
  17.853    1081     3954.3      679.8   0.000   0.000   0.000   0.000    0.108
  17.869    1082     3951.0      679.3   0.000   0.000   0.000   0.000    0.099
  17.886    1083     3948.0      678.5   0.000   0.000   0.000   0.000    0.101
  17.904    1084     3944.9      677.6   0.000   0.000   0.000   0.000    0.103
  17.921    1085     3940.7      674.4   0.000   0.000   0.000   0.000    0.099
  17.939    1086     3936.4      671.2   0.000   0.000   0.000   0.000    0.102
  17.957    1087     3932.6      668.4   0.000   0.000   0.000   0.000    0.098
  17.973    1088     3928.2      663.8   0.000   0.000   0.000   0.000    0.090
  17.992    1089     3923.8      659.5   0.000   0.000   0.000   0.000    0.091
  18.009    1090     3919.6      654.9   0.000   0.000   0.000   0.000    0.092
  18.027    1091     3915.7      650.5   0.000   0.000   0.000   0.000    0.093
  18.045    1092     3911.1      646.3   0.000   0.000   0.000   0.000    0.095
  18.061    1093     3908.0      644.8   0.000   0.000   0.000   0.000    0.106
  18.078    1094     3904.6      641.1   0.000   0.000   0.000   0.000    0.100
  18.095    1095     3900.9      639.7   0.000   0.000   0.000   0.000    0.115
  18.114    1096     3897.2      638.4   0.000   0.000   0.000   0.000    0.110
  18.130    1097     3893.5      637.3   0.000   0.000   0.000   0.000    0.105
  18.147    1098     3889.0      634.5   0.000   0.000   0.000   0.000    0.109
  18.163    1099     3884.1      631.5   0.000   0.000   0.000   0.000    0.103
  18.182    1100     3880.4      630.7   0.000   0.000   0.000   0.000    0.101
  18.198    1101     3876.0      627.4   0.000   0.000   0.000   0.000    0.104
  18.217    1102     3871.7      624.2   0.000   0.000   0.000   0.000    0.106
  18.235    1103     3867.8      622.0   0.000   0.000   0.000   0.000    0.110
  18.251    1104     3864.0      619.6   0.000   0.000   0.000   0.000    0.122
  18.268    1105     3860.2      617.2   0.000   0.000   0.000   0.000    0.106
  18.284    1106     3857.1      616.1   0.000   0.000   0.010   0.010    0.107
  18.301    1107     3853.3      614.6   0.000   0.000   0.291   0.291    0.108
  18.318    1108     3850.1      613.3   0.000   0.000   0.000   0.000    0.101
  18.335    1109     3846.8      612.2   0.000   0.000   0.001   0.001    0.103
  18.354    1110     3843.5      611.4   0.000   0.000   0.000   0.000    0.104
  18.370    1111     3840.8      611.3   0.000   0.000   0.000   0.000    0.093
  18.387    1112     3837.7      610.2   0.000   0.000   0.000   0.000    0.091
  18.405    1113     3834.4      609.2   0.000   0.000   0.000   0.000    0.091
  18.421    1114     3831.4      608.0   0.000   0.000   0.000   0.000    0.088
  18.440    1115     3828.2      607.2   0.000   0.000   0.000   0.000    0.101
  18.458    1116     3823.9      606.1   0.000   0.000   0.304   0.304    0.121
  18.476    1117     3820.3      605.1   0.000   0.000   0.000   0.000    0.109
  18.492    1118     3816.6      604.3   0.000   0.000   0.000   0.000    0.105
  18.510    1119     3813.0      603.5   0.000   0.000   0.000   0.000    0.103
  18.528    1120     3809.4      602.7   0.000   0.000   0.000   0.000    0.101
  18.546    1121     3805.8      601.8   0.000   0.000   0.000   0.000    0.106
  18.564    1122     3802.2      600.9   0.000   0.000   0.000   0.000    0.102
  18.580    1123     3799.1      600.7   0.000   0.000   0.000   0.000    0.102
  18.598    1124     3796.3      600.2   0.000   0.000   0.000   0.000    0.104
  18.615    1125     3792.4      598.0   0.000   0.000   0.000   0.000    0.102
  18.635    1126     3789.0      595.4   0.000   0.000   0.000   0.000    0.103
  18.651    1127     3784.8      591.7   0.000   0.000   0.000   0.000    0.103
  18.668    1128     3781.9      590.0   0.000   0.000   0.000   0.000    0.127
  18.685    1129     3778.7      588.3   0.000   0.000   0.000   0.000    0.105
  18.702    1130     3774.9      586.9   0.000   0.000   0.173   0.173    0.105
  18.719    1131     3773.0      585.6   0.179   0.179   0.000   0.000    0.105
  18.737    1132     3770.1      583.7   0.000   0.000   0.000   0.000    0.102
  18.755    1133     3766.9      582.4   0.000   0.000   0.000   0.000    0.100
  18.771    1134     3763.8      581.0   0.000   0.000   0.000   0.000    0.091
  18.788    1135     3760.6      579.8   0.000   0.000   0.044   0.044    0.122
  18.807    1136     3756.4      578.2   0.000   0.000   0.333   0.333    0.095
  18.825    1137     3753.3      577.1   0.000   0.000   0.007   0.007    0.104
  18.843    1138     3750.2      576.1   0.000   0.000   0.000   0.000    0.094
  18.859    1139     3746.8      575.3   0.000   0.000   0.155   0.155    0.109
  18.876    1140     3744.9      575.3   0.000   0.000   0.000   0.000    0.103
  18.893    1141     3741.8      575.0   0.000   0.000   0.000   0.000    0.101
  18.910    1142     3740.5      575.2   0.000   0.000   0.016   0.016    0.103
  18.929    1143     3736.9      575.5   0.000   0.000   0.000   0.000    0.099
  18.945    1144     3735.5      575.9   0.016   0.000   0.016   0.000    0.101
  18.963    1145     3734.3      576.0   0.000   0.000   0.000   0.000    0.099
  18.979    1146     3733.1      577.2   0.000   0.000   0.000   0.000    0.091
  19.000    1147     3730.9      578.3   0.000   0.000   0.000   0.000    0.093
  19.018    1148     3729.6      579.5   0.000   0.000   0.000   0.000    0.089
  19.039    1149     3728.2      580.6   0.000   0.000   0.000   0.000    0.090
  19.055    1150     3726.9      581.8   0.000   0.000   0.000   0.000    0.106
  19.076    1151     3725.4      583.0   0.000   0.000   0.000   0.000    0.103
  19.095    1152     3723.9      584.1   0.000   0.000   0.000   0.000    0.102
  19.112    1153     3723.0      585.8   0.000   0.000   0.000   0.000    0.100
  19.130    1154     3721.1      587.3   0.000   0.000   0.000   0.000    0.133
  19.146    1155     3719.7      587.6   0.007   0.000   0.007   0.000    0.101
  19.163    1156     3718.8      589.3   0.000   0.000   0.000   0.000    0.105
  19.180    1157     3717.7      591.2   0.000   0.000   0.000   0.000    0.146
  19.200    1158     3716.7      593.2   0.000   0.000   0.000   0.000    0.196
  19.217    1159     3715.8      594.8   0.000   0.000   0.000   0.000    0.116
  19.233    1160     3714.5      596.8   0.000   0.000   0.000   0.000    0.109
  19.250    1161     3713.3      598.7   0.000   0.000   0.000   0.000    0.123
  19.268    1162     3712.1      600.6   0.000   0.000   0.000   0.000    0.106
  19.288    1163     3710.9      602.5   0.000   0.000   0.000   0.000    0.105
  19.304    1164     3709.5      604.5   0.000   0.000   0.000   0.000    0.105
  19.322    1165     3708.1      606.1   0.000   0.000   0.000   0.000    0.186
  19.338    1166     3706.3      606.7   0.256   0.000   0.256   0.000    0.131
  19.355    1167     3704.2      606.9   0.000   0.000   0.000   0.000    0.162
  19.373    1168     3701.9      607.0   0.000   0.000   0.000   0.000    0.112
  19.391    1169     3700.4      609.0   0.000   0.000   0.000   0.000    0.119
