timestamp_s,anchor_id,distance_mm,v_mm_s,heading_deg
76.4569,0x1002,3527.00,164.99,-174.19
76.4581,0x1003,3612.00,164.99,-174.19
76.4592,0x1004,5854.00,164.99,-174.19
76.4728,0x1001,5375.00,159.58,-174.25
76.4739,0x1002,3527.00,159.58,-174.25
76.4750,0x1003,3687.00,159.58,-174.25
76.4761,0x1004,5788.00,159.58,-174.25
76.4899,0x1001,5319.00,159.58,-174.25
76.4910,0x1002,3508.00,159.58,-174.25
76.4921,0x1003,3630.00,159.58,-174.25
76.4932,0x1004,5835.00,159.58,-174.25
76.5058,0x1001,5272.00,159.58,-174.25
76.5069,0x1002,3518.00,159.58,-174.25
76.5080,0x1003,3612.00,159.58,-174.25
76.5091,0x1004,5825.00,159.58,-174.25
76.5248,0x1001,5178.00,164.99,-174.31
76.5259,0x1002,3518.00,164.99,-174.31
76.5270,0x1003,3658.00,164.99,-174.31
76.5281,0x1004,5750.00,164.99,-174.31
76.5408,0x1001,5225.00,164.99,-174.31
76.5419,0x1002,3461.00,164.99,-174.31
76.5429,0x1003,3668.00,164.99,-174.31
76.5440,0x1004,5760.00,164.99,-174.31
76.5578,0x1001,5263.00,164.99,-174.31
76.5589,0x1002,3555.00,164.99,-174.31
76.5600,0x1003,3658.00,164.99,-174.31
76.5611,0x1004,5713.00,164.99,-174.31
76.5747,0x1001,5300.00,164.99,-174.37
76.5758,0x1002,3518.00,164.99,-174.37
76.5769,0x1003,3668.00,164.99,-174.37
76.5780,0x1004,5638.00,164.99,-174.37
76.5918,0x1001,5281.00,164.99,-174.37
76.5929,0x1002,3499.00,164.99,-174.37
76.5940,0x1003,3658.00,164.99,-174.37
76.5951,0x1004,5563.00,164.99,-174.37
76.6088,0x1001,5206.00,164.99,-174.37
76.6100,0x1002,3546.00,164.99,-174.37
76.6110,0x1003,3668.00,164.99,-174.37
76.6121,0x1004,5582.00,164.99,-174.37
76.6258,0x1001,5263.00,162.28,-174.44
76.6269,0x1002,3480.00,162.28,-174.44
76.6280,0x1003,3677.00,162.28,-174.44
76.6291,0x1004,5563.00,162.28,-174.44
76.6427,0x1001,5225.00,162.28,-174.44
76.6438,0x1002,3518.00,162.28,-174.44
76.6449,0x1003,3658.00,162.28,-174.44
76.6460,0x1004,5525.00,162.28,-174.44
76.6591,0x1001,5244.00,162.28,-174.44
76.6602,0x1002,3490.00,162.28,-174.44
76.6613,0x1003,3687.00,162.28,-174.44
76.6624,0x1004,5488.00,162.28,-174.44
76.6778,0x1001,5225.00,167.69,-174.44
76.6789,0x1002,3480.00,167.69,-174.44
76.6799,0x1003,3621.00,167.69,-174.44
76.6810,0x1004,5488.00,167.69,-174.44
76.6938,0x1001,5225.00,167.69,-174.44
76.6949,0x1002,3480.00,167.69,-174.44
76.6960,0x1003,3649.00,167.69,-174.44
76.6971,0x1004,5516.00,167.69,-174.44
76.7108,0x1001,5206.00,167.69,-174.44
76.7118,0x1002,3490.00,167.69,-174.44
76.7129,0x1003,3668.00,167.69,-174.44
76.7140,0x1004,5441.00,167.69,-174.44
76.7278,0x1001,5281.00,208.26,-174.25
76.7289,0x1002,3461.00,208.26,-174.25
76.7300,0x1003,3705.00,208.26,-174.25
76.7310,0x1004,5497.00,208.26,-174.25
76.7447,0x1001,5216.00,208.26,-174.25
76.7458,0x1002,3452.00,208.26,-174.25
76.7469,0x1003,3658.00,208.26,-174.25
76.7480,0x1004,5497.00,208.26,-174.25
76.7618,0x1001,5291.00,208.26,-174.25
76.7629,0x1002,3480.00,208.26,-174.25
76.7640,0x1003,3649.00,208.26,-174.25
76.7664,0x1004,5563.00,208.26,-174.25
76.7787,0x1001,5234.00,200.15,-171.81
76.7798,0x1002,3471.00,200.15,-171.81
76.7809,0x1003,3687.00,200.15,-171.81
76.7820,0x1004,5525.00,200.15,-171.81
76.7947,0x1001,5159.00,200.15,-171.81
76.7958,0x1002,3433.00,200.15,-171.81
76.7969,0x1003,3687.00,200.15,-171.81
76.7980,0x1004,5488.00,200.15,-171.81
76.8118,0x1001,5188.00,200.15,-171.81
76.8129,0x1002,3461.00,200.15,-171.81
76.8140,0x1003,3724.00,200.15,-171.81
76.8164,0x1004,5553.00,200.15,-171.81
76.8287,0x1001,5291.00,175.80,-169.25
76.8298,0x1002,3471.00,175.80,-169.25
76.8309,0x1003,3762.00,175.80,-169.25
76.8320,0x1004,5525.00,175.80,-169.25
76.8458,0x1001,5216.00,175.80,-169.25
76.8469,0x1002,3461.00,175.80,-169.25
76.8479,0x1003,3677.00,175.80,-169.25
76.8490,0x1004,5553.00,175.80,-169.25
76.8626,0x1001,5169.00,175.80,-169.25
76.8636,0x1002,3499.00,175.80,-169.25
76.8650,0x1003,3677.00,175.80,-169.25
76.8676,0x1004,5506.00,175.80,-169.25
76.8796,0x1001,5281.00,167.69,-168.62
76.8806,0x1002,3443.00,167.69,-168.62
76.8816,0x1003,3790.00,167.69,-168.62
76.8825,0x1004,5488.00,167.69,-168.62
76.8966,0x1001,5206.00,167.69,-168.62
76.8976,0x1002,3433.00,167.69,-168.62
76.8986,0x1003,3743.00,167.69,-168.62
76.8995,0x1004,5488.00,167.69,-168.62
76.9150,0x1001,5206.00,167.69,-168.62
76.9177,0x1002,3452.00,167.69,-168.62
76.9187,0x1003,3780.00,164.99,-168.56
76.9197,0x1004,6173.00,164.99,-168.56
76.9306,0x1001,5216.00,164.99,-168.56
76.9315,0x1002,3349.00,164.99,-168.56
76.9325,0x1003,3752.00,164.99,-168.56
76.9335,0x1004,5450.00,164.99,-168.56
76.9496,0x1001,5206.00,164.99,-168.56
76.9506,0x1002,3368.00,164.99,-168.56
76.9516,0x1003,3790.00,164.99,-168.56
76.9525,0x1004,5450.00,164.99,-168.56
76.9675,0x1001,5216.00,167.69,-168.62
76.9686,0x1002,3386.00,167.69,-168.62
76.9697,0x1003,3780.00,167.69,-168.62
76.9708,0x1004,5469.00,167.69,-168.62
76.9827,0x1001,5225.00,167.69,-168.62
76.9838,0x1002,3433.00,167.69,-168.62
76.9849,0x1003,3743.00,167.69,-168.62
76.9860,0x1004,5469.00,167.69,-168.62
76.9987,0x1001,5225.00,167.69,-168.62
77.0000,0x1002,3396.00,167.69,-168.62
77.0011,0x1003,3734.00,167.69,-168.62
77.0022,0x1004,5385.00,167.69,-168.62
77.0172,0x1001,5225.00,167.69,-168.69
77.0183,0x1002,3433.00,167.69,-168.69
77.0194,0x1003,3780.00,167.69,-168.69
77.0205,0x1004,5422.00,167.69,-168.69
77.0337,0x1001,5216.00,167.69,-168.69
77.0348,0x1002,3405.00,167.69,-168.69
77.0359,0x1003,3818.00,167.69,-168.69
77.0370,0x1004,5413.00,167.69,-168.69
77.0507,0x1001,5272.00,167.69,-168.69
77.0518,0x1002,3424.00,167.69,-168.69
77.0528,0x1003,3790.00,167.69,-168.69
77.0539,0x1004,5366.00,167.69,-168.69
77.0671,0x1001,5263.00,167.69,-168.69
77.0681,0x1002,3443.00,167.69,-168.69
77.0690,0x1003,3743.00,167.69,-168.69
77.0700,0x1004,5375.00,167.69,-168.69
77.0856,0x1001,5216.00,167.69,-168.69
77.0866,0x1002,3443.00,167.69,-168.69
77.0875,0x1003,3743.00,167.69,-168.69
77.0885,0x1004,5413.00,167.69,-168.69
77.1017,0x1001,5272.00,167.69,-168.69
77.1027,0x1002,3471.00,167.69,-168.69
77.1037,0x1003,3696.00,167.69,-168.69
77.1047,0x1004,5366.00,167.69,-168.69
77.1186,0x1001,5291.00,167.69,-168.81
77.1195,0x1002,3480.00,167.69,-168.81
77.1205,0x1003,3705.00,167.69,-168.81
77.1215,0x1004,5356.00,167.69,-168.81
77.1345,0x1001,5328.00,167.69,-168.81
77.1355,0x1002,3396.00,167.69,-168.81
77.1365,0x1003,3780.00,167.69,-168.81
77.1375,0x1004,5356.00,167.69,-168.81
77.1536,0x1001,5328.00,167.69,-168.81
77.1546,0x1002,3424.00,167.69,-168.81
77.1556,0x1003,3771.00,167.69,-168.81
77.1565,0x1004,5347.00,167.69,-168.81
77.1707,0x1001,5366.00,167.69,-168.87
77.1718,0x1002,3424.00,167.69,-168.87
77.1729,0x1003,3752.00,167.69,-168.87
77.1740,0x1004,5375.00,167.69,-168.87
77.1888,0x1001,5366.00,167.69,-168.87
77.1899,0x1002,3386.00,167.69,-168.87
77.1910,0x1003,3780.00,167.69,-168.87
77.1921,0x1004,5375.00,167.69,-168.87
77.2047,0x1001,5309.00,167.69,-168.87
77.2058,0x1002,3377.00,167.69,-168.87
77.2069,0x1003,3809.00,167.69,-168.87
77.2080,0x1004,5291.00,167.69,-168.87
77.2217,0x1001,5216.00,162.28,-168.75
77.2228,0x1002,3415.00,162.28,-168.75
77.2239,0x1003,3743.00,162.28,-168.75
77.2250,0x1004,5394.00,162.28,-168.75
77.2387,0x1001,5272.00,162.28,-168.75
77.2398,0x1002,3424.00,162.28,-168.75
77.2408,0x1003,3790.00,162.28,-168.75
77.2420,0x1004,5319.00,162.28,-168.75
77.2557,0x1001,5281.00,162.28,-168.75
77.2568,0x1002,3386.00,162.28,-168.75
77.2579,0x1003,3790.00,162.28,-168.75
77.2590,0x1004,5844.00,162.28,-168.75
77.2727,0x1001,5309.00,167.69,-168.75
77.2738,0x1002,3480.00,167.69,-168.75
77.2749,0x1003,3780.00,167.69,-168.75
77.2760,0x1004,5356.00,167.69,-168.75
77.2897,0x1001,5253.00,167.69,-168.75
77.2908,0x1002,3386.00,167.69,-168.75
77.2919,0x1003,3818.00,167.69,-168.75
77.2930,0x1004,5385.00,167.69,-168.75
77.3067,0x1001,5225.00,167.69,-168.75
77.3078,0x1002,3415.00,167.69,-168.75
77.3089,0x1003,3809.00,167.69,-168.75
77.3100,0x1004,5375.00,167.69,-168.75
77.3267,0x1001,5225.00,164.99,-168.81
77.3278,0x1002,3424.00,164.99,-168.81
77.3289,0x1003,3809.00,164.99,-168.81
77.3300,0x1004,5375.00,164.99,-168.81
77.3427,0x1001,5253.00,164.99,-168.81
77.3438,0x1002,3386.00,164.99,-168.81
77.3448,0x1003,3809.00,164.99,-168.81
77.3459,0x1004,5366.00,164.99,-168.81
77.3607,0x1001,5272.00,164.99,-168.81
77.3618,0x1002,3358.00,164.99,-168.81
77.3629,0x1003,3809.00,164.99,-168.81
77.3639,0x1004,5441.00,164.99,-168.81
77.3797,0x1001,5272.00,167.69,-168.87
77.3808,0x1002,3396.00,167.69,-168.87
77.3819,0x1003,3827.00,167.69,-168.87
77.3830,0x1004,5441.00,167.69,-168.87
77.3967,0x1001,5244.00,167.69,-168.87
77.3978,0x1002,3377.00,167.69,-168.87
77.3988,0x1003,3799.00,167.69,-168.87
77.3999,0x1004,5375.00,167.69,-168.87
77.4137,0x1001,5244.00,167.69,-168.87
77.4158,0x1002,3396.00,167.69,-168.87
77.4184,0x1003,3865.00,164.99,-168.94
77.4195,0x1004,5356.00,164.99,-168.94
77.4321,0x1001,5244.00,164.99,-168.94
77.4332,0x1002,3396.00,164.99,-168.94
77.4343,0x1003,3809.00,164.99,-168.94
77.4353,0x1004,5356.00,164.99,-168.94
77.4477,0x1001,5206.00,164.99,-168.94
77.4488,0x1002,3377.00,164.99,-168.94
77.4499,0x1003,3837.00,164.99,-168.94
77.4509,0x1004,5478.00,164.99,-168.94
77.4651,0x1001,5197.00,164.99,-168.94
77.4681,0x1002,3368.00,164.99,-168.94
77.4693,0x1003,3818.00,167.69,-169.06
77.4704,0x1004,5403.00,167.69,-169.06
77.4817,0x1001,5281.00,167.69,-169.06
77.4828,0x1002,3330.00,167.69,-169.06
77.4839,0x1003,3818.00,167.69,-169.06
77.4849,0x1004,5460.00,167.69,-169.06
77.4987,0x1001,5244.00,167.69,-169.06
77.4998,0x1002,3358.00,167.69,-169.06
77.5009,0x1003,3855.00,167.69,-169.06
77.5020,0x1004,5413.00,167.69,-169.06
77.5175,0x1001,5206.00,164.99,-169.19
77.5185,0x1002,3424.00,164.99,-169.19
77.5196,0x1003,3874.00,164.99,-169.19
77.5207,0x1004,5478.00,164.99,-169.19
77.5327,0x1001,5216.00,164.99,-169.19
77.5338,0x1002,3377.00,164.99,-169.19
77.5349,0x1003,3874.00,164.99,-169.19
77.5360,0x1004,5516.00,164.99,-169.19
77.5497,0x1001,5253.00,164.99,-169.19
77.5508,0x1002,3358.00,164.99,-169.19
77.5519,0x1003,3809.00,164.99,-169.19
77.5529,0x1004,5469.00,164.99,-169.19
77.5676,0x1001,5234.00,164.99,-169.31
77.5685,0x1002,3330.00,164.99,-169.31
77.5695,0x1003,3884.00,164.99,-169.31
77.5705,0x1004,5469.00,164.99,-169.31
77.5842,0x1001,5206.00,164.99,-169.31
77.5853,0x1002,3405.00,164.99,-169.31
77.5862,0x1003,3846.00,164.99,-169.31
77.5872,0x1004,5450.00,164.99,-169.31
77.6005,0x1001,5206.00,164.99,-169.31
77.6015,0x1002,3368.00,164.99,-169.31
77.6025,0x1003,3855.00,164.99,-169.31
77.6034,0x1004,5516.00,164.99,-169.31
77.6170,0x1001,5188.00,167.69,-169.37
77.6179,0x1002,3368.00,167.69,-169.37
77.6189,0x1003,3809.00,167.69,-169.37
77.6198,0x1004,5544.00,167.69,-169.37
77.6336,0x1001,5263.00,167.69,-169.37
77.6345,0x1002,3340.00,167.69,-169.37
77.6355,0x1003,3809.00,167.69,-169.37
77.6365,0x1004,5544.00,167.69,-169.37
77.6505,0x1001,5263.00,167.69,-169.37
77.6515,0x1002,3368.00,167.69,-169.37
77.6525,0x1003,3874.00,167.69,-169.37
77.6534,0x1004,5516.00,167.69,-169.37
77.6677,0x1001,5225.00,167.69,-169.44
77.6688,0x1002,3377.00,167.69,-169.44
77.6699,0x1003,3827.00,167.69,-169.44
77.6709,0x1004,5506.00,167.69,-169.44
77.6847,0x1001,5300.00,167.69,-169.44
77.6858,0x1002,3358.00,167.69,-169.44
77.6868,0x1003,3809.00,167.69,-169.44
77.6879,0x1004,5563.00,167.69,-169.44
77.7017,0x1001,5281.00,167.69,-169.44
77.7028,0x1002,3311.00,167.69,-169.44
77.7039,0x1003,3827.00,167.69,-169.44
77.7050,0x1004,5431.00,167.69,-169.44
77.7177,0x1001,5300.00,167.69,-169.50
77.7188,0x1002,3340.00,167.69,-169.50
77.7198,0x1003,3846.00,167.69,-169.50
77.7209,0x1004,5403.00,167.69,-169.50
77.7346,0x1001,5281.00,167.69,-169.50
77.7357,0x1002,3340.00,167.69,-169.50
77.7368,0x1003,3827.00,167.69,-169.50
77.7379,0x1004,5422.00,167.69,-169.50
77.7517,0x1001,5253.00,167.69,-169.50
77.7528,0x1002,3321.00,167.69,-169.50
77.7539,0x1003,3846.00,167.69,-169.50
77.7549,0x1004,5413.00,167.69,-169.50
77.7686,0x1001,5281.00,167.69,-169.56
77.7697,0x1002,3340.00,167.69,-169.56
77.7708,0x1003,3855.00,167.69,-169.56
77.7719,0x1004,5403.00,167.69,-169.56
77.7857,0x1001,5234.00,167.69,-169.56
77.7868,0x1002,3302.00,167.69,-169.56
77.7878,0x1003,3855.00,167.69,-169.56
77.7889,0x1004,5385.00,167.69,-169.56
77.8017,0x1001,5188.00,167.69,-169.56
77.8028,0x1002,3321.00,167.69,-169.56
77.8039,0x1003,3818.00,167.69,-169.56
77.8049,0x1004,5385.00,167.69,-169.56
77.8186,0x1001,5225.00,164.99,-169.62
77.8197,0x1002,3330.00,164.99,-169.62
77.8208,0x1003,3884.00,164.99,-169.62
77.8219,0x1004,5441.00,164.99,-169.62
77.8357,0x1001,5244.00,164.99,-169.62
77.8368,0x1002,3349.00,164.99,-169.62
77.8379,0x1003,3902.00,164.99,-169.62
77.8389,0x1004,5488.00,164.99,-169.62
77.8516,0x1001,5253.00,164.99,-169.62
77.8527,0x1002,3349.00,164.99,-169.62
77.8538,0x1003,3846.00,164.99,-169.62
77.8549,0x1004,5460.00,164.99,-169.62
77.8686,0x1001,5225.00,164.99,-169.62
77.8697,0x1002,3340.00,164.99,-169.62
77.8708,0x1003,3912.00,164.99,-169.62
77.8719,0x1004,5516.00,164.99,-169.62
77.8857,0x1001,5225.00,164.99,-169.62
77.8868,0x1002,3330.00,164.99,-169.62
77.8878,0x1003,3921.00,164.99,-169.62
77.8889,0x1004,5553.00,164.99,-169.62
77.9026,0x1001,5178.00,164.99,-169.62
77.9037,0x1002,3321.00,164.99,-169.62
77.9048,0x1003,3865.00,164.99,-169.62
77.9059,0x1004,5582.00,164.99,-169.62
77.9197,0x1001,5234.00,167.69,-169.62
77.9207,0x1002,3368.00,167.69,-169.62
77.9218,0x1003,3940.00,167.69,-169.62
77.9229,0x1004,5638.00,167.69,-169.62
77.9366,0x1001,5225.00,167.69,-169.62
77.9378,0x1002,3358.00,167.69,-169.62
77.9389,0x1003,3865.00,167.69,-169.62
77.9399,0x1004,5610.00,167.69,-169.62
77.9537,0x1001,5169.00,167.69,-169.62
77.9548,0x1002,3358.00,167.69,-169.62
77.9558,0x1003,3884.00,167.69,-169.62
77.9569,0x1004,5628.00,167.69,-169.62
77.9707,0x1001,5159.00,162.28,-169.62
77.9717,0x1002,3330.00,162.28,-169.62
77.9728,0x1003,3921.00,162.28,-169.62
77.9739,0x1004,5769.00,162.28,-169.62
77.9877,0x1001,5150.00,162.28,-169.62
77.9887,0x1002,3311.00,162.28,-169.62
77.9899,0x1003,3902.00,162.28,-169.62
77.9909,0x1004,5713.00,162.28,-169.62
78.0057,0x1001,5150.00,162.28,-169.62
78.0068,0x1002,3311.00,162.28,-169.62
78.0078,0x1003,3865.00,162.28,-169.62
78.0089,0x1004,5760.00,162.28,-169.62
78.0217,0x1001,5169.00,167.69,-169.56
78.0228,0x1002,3330.00,167.69,-169.56
78.0239,0x1003,3874.00,167.69,-169.56
78.0249,0x1004,5685.00,167.69,-169.56
78.0386,0x1001,5150.00,167.69,-169.56
78.0397,0x1002,3340.00,167.69,-169.56
78.0408,0x1003,3874.00,167.69,-169.56
78.0419,0x1004,5694.00,167.69,-169.56
78.0557,0x1001,5225.00,167.69,-169.56
78.0567,0x1002,3340.00,167.69,-169.56
78.0578,0x1003,3902.00,167.69,-169.56
78.0589,0x1004,5647.00,167.69,-169.56
78.0726,0x1001,5159.00,167.69,-169.62
78.0737,0x1002,3368.00,167.69,-169.62
78.0748,0x1003,3855.00,167.69,-169.62
78.0759,0x1004,5647.00,167.69,-169.62
78.0897,0x1001,5159.00,167.69,-169.62
78.0908,0x1002,3321.00,167.69,-169.62
78.0918,0x1003,3884.00,167.69,-169.62
78.0929,0x1004,5685.00,167.69,-169.62
78.1077,0x1001,5131.00,167.69,-169.62
78.1089,0x1002,3293.00,167.69,-169.62
78.1100,0x1003,3893.00,167.69,-169.62
78.1111,0x1004,5685.00,167.69,-169.62
78.1236,0x1001,5084.00,159.58,-169.87
78.1247,0x1002,3293.00,159.58,-169.87
78.1258,0x1003,3865.00,159.58,-169.87
78.1269,0x1004,5685.00,159.58,-169.87
78.1406,0x1001,5131.00,159.58,-169.87
78.1419,0x1002,3311.00,159.58,-169.87
78.1430,0x1003,3921.00,159.58,-169.87
78.1441,0x1004,5628.00,159.58,-169.87
78.1577,0x1001,5141.00,159.58,-169.87
78.1588,0x1002,3321.00,159.58,-169.87
78.1598,0x1003,3931.00,159.58,-169.87
78.1609,0x1004,5572.00,159.58,-169.87
78.1746,0x1001,5169.00,164.99,-169.94
78.1757,0x1002,3246.00,164.99,-169.94
78.1768,0x1003,3921.00,164.99,-169.94
78.1779,0x1004,5628.00,164.99,-169.94
78.1917,0x1001,5169.00,164.99,-169.94
78.1928,0x1002,3274.00,164.99,-169.94
78.1939,0x1003,3874.00,164.99,-169.94
78.1950,0x1004,5563.00,164.99,-169.94
78.2087,0x1001,5131.00,164.99,-169.94
78.2099,0x1002,3302.00,164.99,-169.94
78.2110,0x1003,3874.00,164.99,-169.94
78.2121,0x1004,5553.00,164.99,-169.94
78.2268,0x1001,5112.00,170.40,-170.06
78.2279,0x1002,3349.00,170.40,-170.06
78.2290,0x1003,3949.00,170.40,-170.06
78.2301,0x1004,5572.00,170.40,-170.06
78.2426,0x1001,5112.00,170.40,-170.06
78.2437,0x1002,3274.00,170.40,-170.06
78.2448,0x1003,3931.00,170.40,-170.06
78.2459,0x1004,5572.00,170.40,-170.06
78.2596,0x1001,5253.00,170.40,-170.06
78.2607,0x1002,3311.00,170.40,-170.06
78.2618,0x1003,3931.00,170.40,-170.06
78.2629,0x1004,5563.00,170.40,-170.06
78.2755,0x1001,5216.00,167.69,-170.06
78.2765,0x1002,3293.00,167.69,-170.06
78.2775,0x1003,3968.00,167.69,-170.06
78.2785,0x1004,5582.00,167.69,-170.06
78.2925,0x1001,5234.00,167.69,-170.06
78.2935,0x1002,3293.00,167.69,-170.06
78.2945,0x1003,3931.00,167.69,-170.06
78.2954,0x1004,5600.00,167.69,-170.06
78.3095,0x1001,5216.00,167.69,-170.06
78.3105,0x1002,3293.00,167.69,-170.06
78.3114,0x1003,3940.00,167.69,-170.06
78.3124,0x1004,5628.00,167.69,-170.06
78.3265,0x1001,5216.00,170.40,-170.12
78.3274,0x1002,3302.00,170.40,-170.12
78.3284,0x1003,3921.00,170.40,-170.12
78.3294,0x1004,5657.00,170.40,-170.12
78.3435,0x1001,5291.00,170.40,-170.12
78.3444,0x1002,3264.00,170.40,-170.12
78.3454,0x1003,3912.00,170.40,-170.12
78.3464,0x1004,5638.00,170.40,-170.12
78.3604,0x1001,5216.00,170.40,-170.12
78.3614,0x1002,3246.00,170.40,-170.12
78.3624,0x1003,3940.00,170.40,-170.12
78.3634,0x1004,5666.00,170.40,-170.12
78.3786,0x1001,5150.00,167.69,-170.12
78.3797,0x1002,3255.00,167.69,-170.12
78.3807,0x1003,3940.00,167.69,-170.12
78.3819,0x1004,5647.00,167.69,-170.12
78.3956,0x1001,5244.00,167.69,-170.12
78.3967,0x1002,3311.00,167.69,-170.12
78.3978,0x1003,3902.00,167.69,-170.12
78.3989,0x1004,5713.00,167.69,-170.12
78.4116,0x1001,5197.00,167.69,-170.12
78.4127,0x1002,3311.00,167.69,-170.12
78.4138,0x1003,3940.00,167.69,-170.12
78.4164,0x1004,5685.00,167.69,-170.12
78.4290,0x1001,5188.00,170.40,-170.19
78.4302,0x1002,3246.00,170.40,-170.19
78.4315,0x1003,3912.00,170.40,-170.19
78.4325,0x1004,5722.00,170.40,-170.19
78.4476,0x1001,5197.00,170.40,-170.19
78.4487,0x1002,3264.00,170.40,-170.19
78.4498,0x1003,3912.00,170.40,-170.19
78.4509,0x1004,5722.00,170.40,-170.19
78.4636,0x1001,5150.00,170.40,-170.19
78.4655,0x1002,3189.00,170.40,-170.19
78.4696,0x1003,3893.00,167.69,-170.25
78.4716,0x1004,5703.00,167.69,-170.25
78.4808,0x1001,5188.00,167.69,-170.25
78.4819,0x1002,3236.00,167.69,-170.25
78.4830,0x1003,3977.00,167.69,-170.25
78.4841,0x1004,5685.00,167.69,-170.25
78.4976,0x1001,5188.00,167.69,-170.25
78.4987,0x1002,3274.00,167.69,-170.25
78.4998,0x1003,3987.00,167.69,-170.25
78.5009,0x1004,5694.00,167.69,-170.25
78.5156,0x1001,5122.00,167.69,-170.25
78.5183,0x1002,3236.00,170.40,-170.31
78.5194,0x1003,3902.00,170.40,-170.31
78.5205,0x1004,5703.00,170.40,-170.31
78.5319,0x1001,5112.00,170.40,-170.31
78.5331,0x1002,3199.00,170.40,-170.31
78.5342,0x1003,3921.00,170.40,-170.31
78.5352,0x1004,5675.00,170.40,-170.31
78.5483,0x1001,5094.00,170.40,-170.31
78.5495,0x1002,3255.00,170.40,-170.31
78.5506,0x1003,4006.00,170.40,-170.31
78.5516,0x1004,5647.00,170.40,-170.31
78.5673,0x1001,5094.00,164.99,-170.31
78.5684,0x1002,3227.00,164.99,-170.31
78.5695,0x1003,3977.00,164.99,-170.31
78.5706,0x1004,5675.00,164.99,-170.31
78.5834,0x1001,5028.00,164.99,-170.31
78.5845,0x1002,3274.00,164.99,-170.31
78.5856,0x1003,3959.00,164.99,-170.31
78.5867,0x1004,5666.00,164.99,-170.31
78.6002,0x1001,5112.00,164.99,-170.31
78.6013,0x1002,3274.00,164.99,-170.31
78.6024,0x1003,3968.00,164.99,-170.31
78.6035,0x1004,5647.00,164.99,-170.31
78.6173,0x1001,5094.00,164.99,-170.50
78.6184,0x1002,3227.00,164.99,-170.50
78.6195,0x1003,3921.00,164.99,-170.50
78.6206,0x1004,5675.00,164.99,-170.50
78.6341,0x1001,5047.00,164.99,-170.50
78.6352,0x1002,3218.00,164.99,-170.50
78.6362,0x1003,3968.00,164.99,-170.50
78.6373,0x1004,5694.00,164.99,-170.50
78.6523,0x1001,5112.00,164.99,-170.50
78.6534,0x1002,3218.00,164.99,-170.50
78.6545,0x1003,4006.00,164.99,-170.50
78.6556,0x1004,5628.00,164.99,-170.50
78.6701,0x1001,5103.00,164.99,-170.75
78.6711,0x1002,3255.00,164.99,-170.75
78.6720,0x1003,4015.00,164.99,-170.75
78.6730,0x1004,5628.00,164.99,-170.75
78.6859,0x1001,5028.00,164.99,-170.75
78.6869,0x1002,3236.00,164.99,-170.75
78.6878,0x1003,4015.00,164.99,-170.75
78.6888,0x1004,5666.00,164.99,-170.75
78.7021,0x1001,5075.00,164.99,-170.75
78.7031,0x1002,3293.00,164.99,-170.75
78.7041,0x1003,3949.00,164.99,-170.75
78.7050,0x1004,5779.00,164.99,-170.75
78.7190,0x1001,5094.00,167.69,-170.94
78.7202,0x1002,3227.00,167.69,-170.94
78.7212,0x1003,3968.00,167.69,-170.94
78.7222,0x1004,5591.00,167.69,-170.94
78.7357,0x1001,5122.00,167.69,-170.94
78.7367,0x1002,3218.00,167.69,-170.94
78.7377,0x1003,3987.00,167.69,-170.94
78.7386,0x1004,5591.00,167.69,-170.94
78.7530,0x1001,5122.00,167.69,-170.94
78.7540,0x1002,3283.00,167.69,-170.94
78.7549,0x1003,4024.00,167.69,-170.94
78.7559,0x1004,5591.00,167.69,-170.94
78.7713,0x1001,5159.00,164.99,-171.06
78.7724,0x1002,3283.00,164.99,-171.06
78.7736,0x1003,4024.00,164.99,-171.06
78.7746,0x1004,5882.00,164.99,-171.06
78.7880,0x1001,5094.00,164.99,-171.06
78.7891,0x1002,3264.00,164.99,-171.06
78.7902,0x1003,4043.00,164.99,-171.06
78.7915,0x1004,5863.00,164.99,-171.06
78.8062,0x1001,5094.00,164.99,-171.06
78.8073,0x1002,3218.00,164.99,-171.06
78.8084,0x1003,4024.00,164.99,-171.06
78.8095,0x1004,5854.00,164.99,-171.06
78.8241,0x1001,5141.00,167.69,-171.25
78.8253,0x1002,3246.00,167.69,-171.25
78.8263,0x1003,3996.00,167.69,-171.25
78.8274,0x1004,5854.00,167.69,-171.25
78.8402,0x1001,5150.00,167.69,-171.25
78.8413,0x1002,3236.00,167.69,-171.25
78.8424,0x1003,4034.00,167.69,-171.25
78.8435,0x1004,6238.00,167.69,-171.25
78.8571,0x1001,5159.00,167.69,-171.25
78.8582,0x1002,3189.00,167.69,-171.25
78.8593,0x1003,4062.00,167.69,-171.25
78.8604,0x1004,5854.00,167.69,-171.25
78.8739,0x1001,5141.00,164.99,-171.37
78.8749,0x1002,3218.00,164.99,-171.37
78.8759,0x1003,3996.00,164.99,-171.37
78.8768,0x1004,6341.00,164.99,-171.37
